Cluster,region,technology,Resource,Zone,EndCap,EndEnergyCap,EndChargeCap,NewCap,RetCap,NewEnergyCap,RetEnergyCap,NewChargeCap,RetChargeCap,iter,CPA_ID,lcoe,Area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primeFarmland,exFacil,plFacil,m_HMI,m_popden,cpa_mw
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392793,31.261185,15.20086265,43.31204889144922,-78.34201001,5226.555,New York,82,1,0,0,0.501329965,7.161290323,68.403885
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393306,31.273737,11.47707725,43.0517382226676,-78.31253883,4947.259,New York,82,1,0,0,0.702855095,9.75,51.646847
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393288,31.281366,4.547539908,42.9908409718554,-78.32597978,4995.1367,New York,82,1,0,0,0.70255759,26.22222222,10.231965
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396811,31.28493,14.83033334,42.68917940331579,-78.3030086,5263.9565,New York,82,0,0,0,0.575897443,6.288135593,66.7365
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393295,31.298128,10.67531611,43.02883103084173,-78.409769,5001.3384,New York,82,1,0,0,0.711791122,19.28888889,24.01946
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,396797,31.30028,14.34195713,42.6680964456463,-78.40752945,5071.1694,New York,82,0,0,0,0.602943462,3.436363636,129.07762
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393318,31.308973,12.61372204,43.0829707957319,-78.25026677,5326.394,New York,82,1,0,0,0.69942059,14.21153846,28.380875
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392827,31.326902,13.67252814,43.35060774574067,-78.07995536,7365.0103,New York,82,1,0,0,0.517657529,10.88888889,30.763187
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393296,31.329659,13.86867039,43.025188224893846,-78.36638679,5071.2417,New York,82,1,0,0,0.688881136,6.290909091,62.409016
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392808,31.335653,12.30166465,43.35261177943594,-78.38384169,5392.389,New York,82,1,0,0,0.488010842,8.104166667,55.35749
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393439,31.33744,5.531863866,42.96744108903075,-78.28317583,5271.737,New York,82,1,0,0,0.644110126,9.523809524,24.893387
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,392778,31.339798,13.42920345,43.2713889638523,-78.30221159,5401.619,New York,82,1,0,0,0.546756366,8.811320755,60.431416
2,NY_Z_A,UtilityPV_Class1_Moderate_,NY_Z_A_utilitypv_class1_advanced_2,2,4725.033655,0,0,4725.033655,0,0,0,0,0,0,393307,31.341522,13.54272341,43.04589364109599,-78.25844643,5398.869,New York,82,1,0,0,0.716257513,18.58928571,30.471128
